111.348000	111.348000	B
111.478000	111.478000	B
111.789000	111.789000	B
111.918000	111.918000	B
112.670000	112.670000	B
112.700000	112.700000	B
112.787000	112.787000	B
113.114000	113.114000	B
113.157000	113.157000	B
113.240000	113.240000	B
114.888000	114.888000	B
114.993000	114.993000	B
116.624000	116.624000	B
118.405000	118.405000	B
118.523000	118.523000	B
120.172000	120.172000	B
120.206000	120.206000	B
120.216000	120.216000	B
120.290000	120.290000	B
121.947000	121.947000	B
122.051000	122.051000	B
124.429000	124.429000	B
124.438000	124.438000	B
124.457000	124.457000	B
124.528000	124.528000	B
124.902000	124.902000	B
125.030000	125.030000	B
125.093000	125.093000	B
125.111000	125.111000	B
125.133000	125.133000	B
125.146000	125.146000	B
125.164000	125.164000	B
125.200000	125.200000	B
125.464000	125.464000	B
125.583000	125.583000	B
125.594000	125.594000	B
125.906000	125.906000	B
126.022000	126.022000	B
126.816000	126.816000	B
126.854000	126.854000	B
126.920000	126.920000	B
127.245000	127.245000	B
127.258000	127.258000	B
127.293000	127.293000	B
150.151000	150.151000	B
151.914000	151.914000	B
152.797000	152.797000	B
155.466000	155.466000	B
155.511000	155.511000	B
155.585000	155.585000	B
155.592000	155.592000	B
157.242000	157.242000	B
157.257000	157.257000	B
157.292000	157.292000	B
157.347000	157.347000	B
157.358000	157.358000	B
160.759000	160.759000	B
160.889000	160.889000	B
162.525000	162.525000	B
162.569000	162.569000	B
162.588000	162.588000	B
162.652000	162.652000	B
164.301000	164.301000	B
164.316000	164.316000	B
164.332000	164.332000	B
164.351000	164.351000	B
164.406000	164.406000	B
164.417000	164.417000	B
166.782000	166.782000	B
166.791000	166.791000	B
166.811000	166.811000	B
166.882000	166.882000	B
167.256000	167.256000	B
167.383000	167.383000	B
167.602000	167.602000	B
167.628000	167.628000	B
167.643000	167.643000	B
167.662000	167.662000	B
167.818000	167.818000	B
167.948000	167.948000	B
168.259000	168.259000	B
168.389000	168.389000	B
168.691000	168.691000	B
169.171000	169.171000	B
169.208000	169.208000	B
169.318000	169.318000	B
169.355000	169.355000	B
169.464000	169.464000	B
169.501000	169.501000	B
169.621000	169.621000	B
169.628000	169.628000	B
169.649000	169.649000	B
171.362000	171.362000	B
171.376000	171.376000	B
171.391000	171.391000	B
171.411000	171.411000	B
171.465000	171.465000	B
171.476000	171.476000	B
171.496000	171.496000	B
174.877000	174.877000	B
175.008000	175.008000	B
176.641000	176.641000	B
176.688000	176.688000	B
176.770000	176.770000	B
178.419000	178.419000	B
178.432000	178.432000	B
178.469000	178.469000	B
178.536000	178.536000	B
178.553000	178.553000	B
180.911000	180.911000	B
180.929000	180.929000	B
181.001000	181.001000	B
181.373000	181.373000	B
181.500000	181.500000	B
181.564000	181.564000	B
181.582000	181.582000	B
181.604000	181.604000	B
181.634000	181.634000	B
181.671000	181.671000	B
181.936000	181.936000	B
181.964000	181.964000	B
182.067000	182.067000	B
182.377000	182.377000	B
182.497000	182.497000	B
182.506000	182.506000	B
183.259000	183.259000	B
183.288000	183.288000	B
183.376000	183.376000	B
183.388000	183.388000	B
183.702000	183.702000	B
183.711000	183.711000	B
183.737000	183.737000	B
183.745000	183.745000	B
183.821000	183.821000	B
183.827000	183.827000	B
185.477000	185.477000	B
185.580000	185.580000	B
187.213000	187.213000	B
188.994000	188.994000	B
189.112000	189.112000	B
189.123000	189.123000	B
190.760000	190.760000	B
190.770000	190.770000	B
190.791000	190.791000	B
190.877000	190.877000	B
192.535000	192.535000	B
192.639000	192.639000	B
194.275000	194.275000	B
195.017000	195.017000	B
195.026000	195.026000	B
195.045000	195.045000	B
195.117000	195.117000	B
195.490000	195.490000	B
195.618000	195.618000	B
195.681000	195.681000	B
195.699000	195.699000	B
195.722000	195.722000	B
195.751000	195.751000	B
195.788000	195.788000	B
196.053000	196.053000	B
196.170000	196.170000	B
196.182000	196.182000	B
196.494000	196.494000	B
196.612000	196.612000	B
196.924000	196.924000	B
197.051000	197.051000	B
